agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.994312
1;0.2;0.992831
1;0.3;0.990536
1;0.5;0.978792
2;0.0;1.000000
2;0.1;0.997332
2;0.2;0.995145
2;0.3;0.992156
2;0.5;0.976780
3;0.0;1.000000
3;0.1;0.995081
3;0.2;0.990437
3;0.3;0.984582
3;0.5;0.968235
4;0.0;1.000000
4;0.1;0.998809
4;0.2;0.996009
4;0.3;0.992697
4;0.5;0.979099
5;0.0;1.000000
5;0.1;0.996642
5;0.2;0.993559
5;0.3;0.989448
5;0.5;0.974581
6;0.0;1.000000
6;0.1;0.996843
6;0.2;0.991937
6;0.3;0.989164
6;0.5;0.976173
