1;0;StartTrip;Russian;1;6
2;0;StartTrip;Chinese;3;1
3;0;StartTrip;American;6;2
4;0;StartTrip;French;5;2
5;0;StartTrip;English;2;5
6;0;StartTrip;German;4;6
7;1;FinishTrip;0;Russian;6
8;1;FinishTrip;0;French;2
9;1;StartTrip;Russian;6;1
10;1;StartTrip;French;2;5
11;2;FinishTrip;0;English;5
12;2;StartTrip;English;5;2
13;3;FinishTrip;French;5
14;3;FinishTrip;English;2
15;3;FinishTrip;0;German;6
16;3;StartTrip;French;5;6
17;3;StartTrip;German;6;4
18;3;StartTrip;English;2;3
19;4;FinishTrip;German;4
20;4;StartTrip;German;4;1
21;5;FinishTrip;Russian;1
22;5;FinishTrip;0;American;2
23;5;StartTrip;Russian;1;6
24;5;StartTrip;American;2;6
25;6;FinishTrip;0;German;1
26;6;FinishTrip;0;Russian;6
27;6;StartTrip;German;1;4
28;6;StartTrip;Russian;6;1
29;7;FinishTrip;0;English;3
30;7;StartTrip;English;3;2
31;8;FinishTrip;German;4
32;8;FinishTrip;0;French;6
33;8;StartTrip;German;4;1
34;8;StartTrip;French;6;5
35;10;FinishTrip;Russian;1
36;10;FinishTrip;English;2
37;10;FinishTrip;1;German;1
38;10;StartTrip;Russian;1;2
39;10;StartTrip;German;1;4
40;10;StartTrip;English;2;4
41;11;FinishTrip;French;5
42;11;FinishTrip;0;English;4
43;11;StartTrip;French;5;6
44;11;StartTrip;English;4;2
45;12;FinishTrip;German;4
46;12;FinishTrip;English;2
47;12;StartTrip;German;4;1
48;12;StartTrip;English;2;4
49;13;FinishTrip;0;English;4
50;13;StartTrip;English;4;2
51;14;FinishTrip;English;2
52;14;FinishTrip;0;German;1
53;14;StartTrip;English;2;6
54;14;StartTrip;German;1;4
55;15;FinishTrip;American;6
56;15;StartTrip;American;6;3
57;16;FinishTrip;German;4
58;16;FinishTrip;0;French;6
59;16;FinishTrip;0;Russian;2
60;16;StartTrip;German;4;6
61;16;StartTrip;Russian;2;1
62;16;StartTrip;French;6;5
63;17;FinishTrip;0;American;3
64;17;StartTrip;American;3;6
65;19;FinishTrip;French;5
66;19;FinishTrip;0;German;6
67;19;StartTrip;French;5;2
68;19;StartTrip;German;6;4
69;20;FinishTrip;German;4
70;20;FinishTrip;0;French;2
71;20;StartTrip;German;4;6
72;20;StartTrip;French;2;5
73;21;FinishTrip;American;6
74;21;FinishTrip;Russian;1
75;21;StartTrip;American;6;2
76;21;StartTrip;Russian;1;6
77;22;FinishTrip;French;5
78;22;FinishTrip;0;Russian;6
79;22;StartTrip;French;5;4
80;22;StartTrip;Russian;6;1
81;23;FinishTrip;0;German;6
82;23;StartTrip;German;6;4
83;24;FinishTrip;German;4
84;24;FinishTrip;0;English;6
85;24;StartTrip;German;4;1
86;24;StartTrip;English;6;2
87;26;FinishTrip;1;Russian;1
88;26;FinishTrip;0;American;2
89;26;FinishTrip;German;1
90;26;FinishTrip;0;French;4
91;26;changeHouse;2;Russian;German;4;1
92;26;StartTrip;Russian;1;4
93;26;StartTrip;French;4;5
94;26;StartTrip;American;2;6
95;26;StartTrip;German;1;6
96;27;FinishTrip;0;German;6
97;27;StartTrip;German;6;1
98;28;FinishTrip;Russian;4
99;28;StartTrip;Russian;4;1
100;29;FinishTrip;English;2
101;29;StartTrip;English;2;6
102;30;FinishTrip;0;Russian;1
103;30;StartTrip;Russian;1;4
104;31;FinishTrip;German;1
105;31;StartTrip;German;1;6
106;32;FinishTrip;Russian;4
107;32;FinishTrip;French;5
108;32;FinishTrip;0;German;6
109;32;StartTrip;Russian;4;1
110;32;StartTrip;German;6;1
111;32;StartTrip;French;5;1
112;34;FinishTrip;0;Russian;1
113;34;StartTrip;Russian;1;4
114;36;FinishTrip;Russian;4
115;36;FinishTrip;American;6
116;36;FinishTrip;German;1
117;36;FinishTrip;1;French;1
118;36;StartTrip;Russian;4;1
119;36;StartTrip;French;1;5
120;36;StartTrip;American;6;5
121;36;StartTrip;German;1;6
122;37;FinishTrip;0;German;6
123;37;StartTrip;German;6;1
124;38;FinishTrip;0;Russian;1
125;38;StartTrip;Russian;1;4
126;39;FinishTrip;1;French;5
127;39;FinishTrip;0;English;6
128;39;FinishTrip;American;5
129;39;changeHouse;2;French;American;6;5
130;39;StartTrip;French;5;6
131;39;StartTrip;American;5;6
132;39;StartTrip;English;6;2
133;40;FinishTrip;Russian;4
134;40;StartTrip;Russian;4;1
135;41;FinishTrip;German;1
136;41;StartTrip;German;1;6
137;42;FinishTrip;0;Russian;1
138;42;FinishTrip;0;German;6
139;42;StartTrip;Russian;1;4
140;42;StartTrip;German;6;1
141;44;FinishTrip;English;2
142;44;FinishTrip;1;French;6
143;44;FinishTrip;Russian;4
144;44;FinishTrip;American;6
145;44;changeHouse;2;French;American;5;6
146;44;StartTrip;English;2;4
147;44;StartTrip;American;6;1
148;44;StartTrip;French;6;5
149;44;StartTrip;Russian;4;1
150;45;FinishTrip;0;English;4
151;45;StartTrip;English;4;2
152;46;FinishTrip;German;1
153;46;FinishTrip;English;2
154;46;FinishTrip;1;Russian;1
155;46;ChangePet;2;Russian;German;Fish;Dog
156;46;StartTrip;German;1;6
157;46;StartTrip;Russian;1;4
158;46;StartTrip;English;2;5
159;47;FinishTrip;French;5
160;47;FinishTrip;0;German;6
161;47;StartTrip;French;5;6
162;47;StartTrip;German;6;1
163;48;FinishTrip;Russian;4
164;48;FinishTrip;0;English;5
165;48;FinishTrip;0;American;1
166;48;StartTrip;Russian;4;1
167;48;StartTrip;American;1;6
168;48;StartTrip;English;5;2
169;49;FinishTrip;American;6
170;49;FinishTrip;English;2
171;49;StartTrip;American;6;2
172;49;StartTrip;English;2;4
173;50;FinishTrip;0;Russian;1
174;50;FinishTrip;0;English;4
175;50;StartTrip;Russian;1;4
176;50;StartTrip;English;4;2
177;51;FinishTrip;German;1
178;51;FinishTrip;English;2
179;51;StartTrip;German;1;6
180;51;StartTrip;English;2;1
181;52;FinishTrip;Russian;4
182;52;FinishTrip;0;Chinese;1
183;52;FinishTrip;0;French;6
184;52;FinishTrip;0;German;6
185;52;StartTrip;Russian;4;1
186;52;StartTrip;German;6;1
187;52;StartTrip;Chinese;1;3
188;52;StartTrip;French;6;5
189;54;FinishTrip;0;American;2
190;54;FinishTrip;0;Russian;1
191;54;StartTrip;American;2;6
192;54;StartTrip;Russian;1;4
193;55;FinishTrip;French;5
194;55;StartTrip;French;5;6
195;56;FinishTrip;Russian;4
196;56;FinishTrip;German;1
197;56;FinishTrip;1;English;1
198;56;StartTrip;Russian;4;1
199;56;StartTrip;English;1;2
200;56;StartTrip;German;1;6
201;57;FinishTrip;0;German;6
202;57;StartTrip;German;6;1
203;58;FinishTrip;0;Russian;1
204;58;StartTrip;Russian;1;4
205;60;FinishTrip;Russian;4
206;60;FinishTrip;Chinese;3
207;60;FinishTrip;0;French;6
208;60;StartTrip;Russian;4;1
209;60;StartTrip;French;6;5
210;60;StartTrip;Chinese;3;2
211;61;FinishTrip;German;1
212;61;StartTrip;German;1;6
213;62;FinishTrip;English;2
214;62;FinishTrip;0;German;6
215;62;FinishTrip;0;Russian;1
216;62;StartTrip;English;2;3
217;62;StartTrip;Russian;1;4
218;62;StartTrip;German;6;1
219;63;FinishTrip;French;5
220;63;FinishTrip;0;Chinese;2
221;63;StartTrip;French;5;6
222;63;StartTrip;Chinese;2;3
223;64;FinishTrip;American;6
224;64;FinishTrip;Russian;4
225;64;StartTrip;American;6;1
226;64;StartTrip;Russian;4;1
227;66;FinishTrip;German;1
228;66;FinishTrip;1;Russian;1
229;66;FinishTrip;0;English;3
230;66;StartTrip;German;1;6
231;66;StartTrip;English;3;2
232;66;StartTrip;Russian;1;4
233;67;FinishTrip;Chinese;3
234;67;FinishTrip;0;German;6
235;67;StartTrip;Chinese;3;5
236;67;StartTrip;German;6;1
237;68;FinishTrip;Russian;4
238;68;FinishTrip;0;French;6
239;68;FinishTrip;0;American;1
240;68;StartTrip;Russian;4;1
241;68;StartTrip;American;1;6
242;68;StartTrip;French;6;5
243;69;FinishTrip;English;2
244;69;FinishTrip;American;6
245;69;FinishTrip;0;Chinese;5
246;69;StartTrip;English;2;6
247;69;StartTrip;Chinese;5;3
248;69;StartTrip;American;6;1
249;70;FinishTrip;0;Russian;1
250;70;StartTrip;Russian;1;4
251;71;FinishTrip;German;1
252;71;FinishTrip;French;5
253;71;StartTrip;German;1;6
254;71;StartTrip;French;5;6
255;72;FinishTrip;Russian;4
256;72;FinishTrip;0;German;6
257;72;StartTrip;Russian;4;1
258;72;StartTrip;German;6;1
259;73;FinishTrip;Chinese;3
260;73;FinishTrip;0;American;1
261;73;StartTrip;Chinese;3;2
262;73;StartTrip;American;1;6
263;74;FinishTrip;American;6
264;74;FinishTrip;0;Russian;1
265;74;StartTrip;American;6;5
266;74;StartTrip;Russian;1;4
267;76;FinishTrip;German;1
268;76;FinishTrip;Russian;4
269;76;FinishTrip;0;Chinese;2
270;76;FinishTrip;0;French;6
271;76;StartTrip;German;1;6
272;76;StartTrip;French;6;5
273;76;StartTrip;Russian;4;1
274;76;StartTrip;Chinese;2;3
275;77;FinishTrip;0;American;5
276;77;FinishTrip;0;German;6
277;77;StartTrip;American;5;6
278;77;StartTrip;German;6;1
279;78;FinishTrip;0;Russian;1
280;78;StartTrip;Russian;1;4
281;79;FinishTrip;French;5
282;79;FinishTrip;0;English;6
283;79;StartTrip;French;5;6
284;79;StartTrip;English;6;2
