agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.993861
1;0.2;0.987256
1;0.3;0.976611
1;0.5;0.942357
2;0.0;1.000000
2;0.1;0.995890
2;0.2;0.990252
2;0.3;0.985097
2;0.5;0.971791
3;0.0;1.000000
3;0.1;0.996540
3;0.2;0.994513
3;0.3;0.991211
3;0.5;0.977846
4;0.0;1.000000
4;0.1;0.997891
4;0.2;0.995298
4;0.3;0.992676
4;0.5;0.982700
5;0.0;1.000000
5;0.1;0.997897
5;0.2;0.993319
5;0.3;0.989148
5;0.5;0.974663
6;0.0;1.000000
6;0.1;0.997918
6;0.2;0.994323
6;0.3;0.990917
6;0.5;0.980868
