agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.993861
1;0.2;0.987256
1;0.3;0.976611
1;0.5;0.942357
2;0.0;1.000000
2;0.1;0.995921
2;0.2;0.989972
2;0.3;0.984846
2;0.5;0.971329
3;0.0;1.000000
3;0.1;0.996703
3;0.2;0.994718
3;0.3;0.991277
3;0.5;0.978007
4;0.0;1.000000
4;0.1;0.998031
4;0.2;0.995335
4;0.3;0.992728
4;0.5;0.983082
5;0.0;1.000000
5;0.1;0.997897
5;0.2;0.993319
5;0.3;0.989148
5;0.5;0.974663
6;0.0;1.000000
6;0.1;0.997822
6;0.2;0.994374
6;0.3;0.991138
6;0.5;0.980861
