1;0;StartTrip;Russian;1;4
2;0;StartTrip;Chinese;3;4
3;0;StartTrip;American;6;4
4;0;StartTrip;French;5;6
5;0;StartTrip;English;2;1
6;0;StartTrip;German;4;1
7;1;FinishTrip;0;American;4
8;1;StartTrip;American;4;6
9;2;FinishTrip;0;Russian;4
10;2;FinishTrip;0;German;1
11;2;StartTrip;Russian;4;1
12;2;StartTrip;German;1;4
13;4;FinishTrip;American;6
14;4;FinishTrip;German;4
15;4;FinishTrip;Russian;1
16;4;StartTrip;American;6;5
17;4;StartTrip;Russian;1;6
18;4;StartTrip;German;4;6
19;5;FinishTrip;0;French;6
20;5;FinishTrip;0;English;1
21;5;FinishTrip;0;Chinese;4
22;5;FinishTrip;0;Russian;6
23;5;StartTrip;French;6;5
24;5;StartTrip;Russian;6;1
25;5;StartTrip;English;1;2
26;5;StartTrip;Chinese;4;3
27;7;FinishTrip;0;German;6
28;7;FinishTrip;0;American;5
29;7;StartTrip;German;6;4
30;7;StartTrip;American;5;6
31;8;FinishTrip;French;5
32;8;FinishTrip;Chinese;3
33;8;FinishTrip;German;4
34;8;StartTrip;French;5;4
35;8;StartTrip;German;4;1
36;8;StartTrip;Chinese;3;4
37;9;FinishTrip;Russian;1
38;9;StartTrip;Russian;1;5
39;10;FinishTrip;0;German;1
40;10;StartTrip;German;1;4
41;11;FinishTrip;English;2
42;11;StartTrip;English;2;1
43;12;FinishTrip;German;4
44;12;FinishTrip;American;6
45;12;FinishTrip;0;Russian;5
46;12;FinishTrip;1;French;4
47;12;StartTrip;German;4;1
48;12;StartTrip;French;4;5
49;12;StartTrip;American;6;2
50;12;StartTrip;Russian;5;1
51;13;FinishTrip;0;Chinese;4
52;13;StartTrip;Chinese;4;3
53;14;FinishTrip;0;German;1
54;14;StartTrip;German;1;4
55;16;FinishTrip;Russian;1
56;16;FinishTrip;Chinese;3
57;16;FinishTrip;German;4
58;16;FinishTrip;1;English;1
59;16;StartTrip;Russian;1;4
60;16;StartTrip;English;1;2
61;16;StartTrip;Chinese;3;2
62;16;StartTrip;German;4;1
63;17;FinishTrip;0;American;2
64;17;StartTrip;American;2;6
65;18;FinishTrip;French;5
66;18;FinishTrip;0;Russian;4
67;18;FinishTrip;0;German;1
68;18;StartTrip;French;5;6
69;18;StartTrip;German;1;4
70;18;StartTrip;Russian;4;1
71;19;FinishTrip;0;Chinese;2
72;19;StartTrip;Chinese;2;3
73;20;FinishTrip;Russian;1
74;20;FinishTrip;German;4
75;20;StartTrip;Russian;1;2
76;20;StartTrip;German;4;1
77;22;FinishTrip;English;2
78;22;FinishTrip;0;German;1
79;22;StartTrip;English;2;3
80;22;StartTrip;German;1;4
81;23;FinishTrip;Chinese;3
82;23;FinishTrip;0;French;6
83;23;StartTrip;Chinese;3;4
84;23;StartTrip;French;6;5
85;24;FinishTrip;German;4
86;24;StartTrip;German;4;1
87;26;FinishTrip;French;5
88;26;FinishTrip;0;Russian;2
89;26;FinishTrip;0;German;1
90;26;FinishTrip;0;English;3
91;26;StartTrip;French;5;1
92;26;StartTrip;English;3;2
93;26;StartTrip;Russian;2;1
94;26;StartTrip;German;1;4
95;27;FinishTrip;American;6
96;27;StartTrip;American;6;3
97;28;FinishTrip;German;4
98;28;FinishTrip;1;Chinese;4
99;28;StartTrip;German;4;6
100;28;StartTrip;Chinese;4;3
101;29;FinishTrip;English;2
102;29;FinishTrip;0;American;3
103;29;StartTrip;English;2;1
104;29;StartTrip;American;3;6
105;30;FinishTrip;0;French;1
106;30;StartTrip;French;1;5
107;31;FinishTrip;Russian;1
108;31;FinishTrip;Chinese;3
109;31;FinishTrip;0;German;6
110;31;StartTrip;Russian;1;6
111;31;StartTrip;German;6;4
112;31;StartTrip;Chinese;3;2
113;32;FinishTrip;German;4
114;32;FinishTrip;0;Russian;6
115;32;StartTrip;German;4;6
116;32;StartTrip;Russian;6;1
117;33;FinishTrip;French;5
118;33;FinishTrip;American;6
119;33;StartTrip;French;5;6
120;33;StartTrip;American;6;4
121;34;FinishTrip;0;English;1
122;34;FinishTrip;0;American;4
123;34;FinishTrip;0;Chinese;2
124;34;StartTrip;English;1;2
125;34;StartTrip;Chinese;2;3
126;34;StartTrip;American;4;6
127;35;FinishTrip;0;German;6
128;35;StartTrip;German;6;4
129;36;FinishTrip;Russian;1
130;36;FinishTrip;German;4
131;36;StartTrip;Russian;1;4
132;36;StartTrip;German;4;1
133;37;FinishTrip;American;6
134;37;StartTrip;American;6;3
135;38;FinishTrip;Chinese;3
136;38;FinishTrip;0;French;6
137;38;FinishTrip;0;German;1
138;38;FinishTrip;0;Russian;4
139;38;StartTrip;Chinese;3;1
140;38;StartTrip;Russian;4;1
141;38;StartTrip;French;6;5
142;38;StartTrip;German;1;4
143;39;FinishTrip;0;American;3
144;39;StartTrip;American;3;6
145;40;FinishTrip;German;4
146;40;FinishTrip;English;2
147;40;FinishTrip;Russian;1
148;40;StartTrip;German;4;6
149;40;StartTrip;Russian;1;5
