1;0;StartTrip;Russian;1;5
2;0;StartTrip;Chinese;3;5
3;0;StartTrip;American;6;1
4;0;StartTrip;French;5;1
5;0;StartTrip;English;2;6
6;0;StartTrip;German;4;6
7;2;FinishTrip;0;Chinese;5
8;2;StartTrip;Chinese;5;3
9;3;FinishTrip;0;German;6
10;3;FinishTrip;0;Russian;5
11;3;StartTrip;German;6;4
12;3;StartTrip;Russian;5;1
13;4;FinishTrip;German;4
14;4;FinishTrip;0;American;1
15;4;FinishTrip;0;French;1
16;4;StartTrip;German;4;6
17;4;StartTrip;French;1;5
18;4;StartTrip;American;1;6
19;5;FinishTrip;American;6
20;5;StartTrip;American;6;5
21;6;FinishTrip;Chinese;3
22;6;StartTrip;Chinese;3;5
23;7;FinishTrip;Russian;1
24;7;FinishTrip;French;5
25;7;FinishTrip;0;German;6
26;7;StartTrip;Russian;1;4
27;7;StartTrip;German;6;4
28;7;StartTrip;French;5;6
29;8;FinishTrip;German;4
30;8;FinishTrip;0;Chinese;5
31;8;FinishTrip;0;American;5
32;8;StartTrip;German;4;6
33;8;StartTrip;American;5;6
34;8;StartTrip;Chinese;5;3
35;9;FinishTrip;0;Russian;4
36;9;StartTrip;Russian;4;1
37;10;FinishTrip;0;English;6
38;10;StartTrip;English;6;2
39;11;FinishTrip;Russian;1
40;11;FinishTrip;0;German;6
41;11;StartTrip;Russian;1;5
42;11;StartTrip;German;6;4
43;12;FinishTrip;Chinese;3
44;12;FinishTrip;German;4
45;12;FinishTrip;0;French;6
46;12;StartTrip;Chinese;3;4
47;12;StartTrip;French;6;5
48;12;StartTrip;German;4;6
49;13;FinishTrip;American;6
50;13;StartTrip;American;6;4
51;14;FinishTrip;0;Russian;5
52;14;FinishTrip;0;American;4
53;14;StartTrip;Russian;5;1
54;14;StartTrip;American;4;6
55;15;FinishTrip;French;5
56;15;FinishTrip;English;2
57;15;FinishTrip;0;German;6
58;15;StartTrip;French;5;6
59;15;StartTrip;German;6;4
60;15;StartTrip;English;2;6
61;16;FinishTrip;German;4
62;16;StartTrip;German;4;6
63;17;FinishTrip;American;6
64;17;FinishTrip;0;Chinese;4
65;17;StartTrip;American;6;3
