agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.997388
1;0.2;0.995724
1;0.3;0.991762
1;0.5;0.980704
2;0.0;1.000000
2;0.1;0.997793
2;0.2;0.995032
2;0.3;0.991507
2;0.5;0.980676
3;0.0;1.000000
3;0.1;0.990469
3;0.2;0.982976
3;0.3;0.976950
3;0.5;0.954165
4;0.0;1.000000
4;0.1;0.997739
4;0.2;0.995328
4;0.3;0.992264
4;0.5;0.984573
5;0.0;1.000000
5;0.1;0.997050
5;0.2;0.992715
5;0.3;0.988030
5;0.5;0.972418
6;0.0;1.000000
6;0.1;0.997826
6;0.2;0.992555
6;0.3;0.988155
6;0.5;0.974197
