agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.997086
1;0.2;0.993104
1;0.3;0.987848
1;0.5;0.971425
2;0.0;1.000000
2;0.1;0.995579
2;0.2;0.990597
2;0.3;0.985078
2;0.5;0.969798
3;0.0;1.000000
3;0.1;0.998887
3;0.2;0.997794
3;0.3;0.996198
3;0.5;0.992058
4;0.0;1.000000
4;0.1;0.998051
4;0.2;0.993982
4;0.3;0.990068
4;0.5;0.976703
5;0.0;1.000000
5;0.1;0.996057
5;0.2;0.988683
5;0.3;0.981628
5;0.5;0.963080
6;0.0;1.000000
6;0.1;0.997353
6;0.2;0.994706
6;0.3;0.987791
6;0.5;0.969354
