agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.997637
1;0.2;0.996333
1;0.3;0.990041
1;0.5;0.969725
2;0.0;1.000000
2;0.1;0.998015
2;0.2;0.996114
2;0.3;0.992955
2;0.5;0.984621
3;0.0;1.000000
3;0.1;0.995464
3;0.2;0.991909
3;0.3;0.986353
3;0.5;0.969434
4;0.0;1.000000
4;0.1;0.997961
4;0.2;0.995923
4;0.3;0.993134
4;0.5;0.986508
5;0.0;1.000000
5;0.1;0.996889
5;0.2;0.994445
5;0.3;0.991761
5;0.5;0.981099
6;0.0;1.000000
6;0.1;0.997019
6;0.2;0.992093
6;0.3;0.987055
6;0.5;0.970127
