agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.997631
1;0.2;0.996425
1;0.3;0.990397
1;0.5;0.969985
2;0.0;1.000000
2;0.1;0.998015
2;0.2;0.996114
2;0.3;0.992955
2;0.5;0.984621
3;0.0;1.000000
3;0.1;0.995464
3;0.2;0.991741
3;0.3;0.986290
3;0.5;0.969760
4;0.0;1.000000
4;0.1;0.997984
4;0.2;0.995899
4;0.3;0.993368
4;0.5;0.986609
5;0.0;1.000000
5;0.1;0.996965
5;0.2;0.994590
5;0.3;0.991701
5;0.5;0.980481
6;0.0;1.000000
6;0.1;0.997370
6;0.2;0.992648
6;0.3;0.987520
6;0.5;0.971322
