1;0;StartTrip;Russian;1;4
2;0;StartTrip;Chinese;3;2
3;0;StartTrip;American;6;5
4;0;StartTrip;French;5;6
5;0;StartTrip;English;2;4
6;0;StartTrip;German;4;3
7;1;FinishTrip;0;English;4
8;1;StartTrip;English;4;2
9;2;FinishTrip;English;2
10;2;FinishTrip;0;Russian;4
11;2;StartTrip;English;2;5
12;2;StartTrip;Russian;4;1
13;3;FinishTrip;0;German;3
14;3;FinishTrip;0;Chinese;2
15;3;FinishTrip;0;American;5
16;3;StartTrip;German;3;4
17;3;StartTrip;American;5;6
18;3;StartTrip;Chinese;2;3
19;4;FinishTrip;Russian;1
20;4;FinishTrip;0;English;5
21;4;StartTrip;Russian;1;6
22;4;StartTrip;English;5;2
23;5;FinishTrip;English;2
24;5;FinishTrip;0;French;6
25;5;FinishTrip;0;Russian;6
26;5;StartTrip;English;2;1
27;5;StartTrip;Russian;6;1
28;5;StartTrip;French;6;5
29;7;FinishTrip;Chinese;3
30;7;StartTrip;Chinese;3;4
31;8;FinishTrip;American;6
32;8;FinishTrip;French;5
33;8;FinishTrip;German;4
34;8;StartTrip;American;6;4
35;8;StartTrip;German;4;5
36;8;StartTrip;French;5;2
37;9;FinishTrip;Russian;1
38;9;FinishTrip;0;French;2
39;9;FinishTrip;0;American;4
40;9;StartTrip;Russian;1;2
41;9;StartTrip;American;4;6
42;9;StartTrip;French;2;5
43;10;FinishTrip;0;English;1
44;10;StartTrip;English;1;2
45;11;FinishTrip;French;5
46;11;StartTrip;French;5;6
47;12;FinishTrip;American;6
48;12;FinishTrip;0;Chinese;4
49;12;StartTrip;American;6;4
50;12;StartTrip;Chinese;4;3
51;13;FinishTrip;0;American;4
52;13;StartTrip;American;4;6
53;14;FinishTrip;0;German;5
54;14;StartTrip;German;5;4
55;15;FinishTrip;Chinese;3
56;15;FinishTrip;0;Russian;2
57;15;StartTrip;Chinese;3;1
58;15;StartTrip;Russian;2;1
59;16;FinishTrip;1;American;6
60;16;FinishTrip;English;2
61;16;FinishTrip;French;6
62;16;changeHouse;2;French;American;6;5
63;16;StartTrip;American;6;5
64;16;StartTrip;French;6;2
65;16;StartTrip;English;2;3
66;18;FinishTrip;German;4
67;18;StartTrip;German;4;1
68;19;FinishTrip;American;5
69;19;StartTrip;American;5;6
70;20;FinishTrip;Russian;1
71;20;FinishTrip;0;English;3
72;20;FinishTrip;1;German;1
73;20;StartTrip;Russian;1;5
74;20;StartTrip;German;1;4
75;20;StartTrip;English;3;2
76;21;FinishTrip;0;French;2
77;21;StartTrip;French;2;6
78;22;FinishTrip;German;4
79;22;StartTrip;German;4;5
80;23;FinishTrip;English;2
81;23;FinishTrip;0;Russian;5
82;23;StartTrip;English;2;5
83;23;StartTrip;Russian;5;1
84;24;FinishTrip;0;American;6
85;24;StartTrip;American;6;5
86;25;FinishTrip;0;English;5
87;25;StartTrip;English;5;2
88;26;FinishTrip;English;2
89;26;StartTrip;English;2;4
90;27;FinishTrip;Russian;1
91;27;FinishTrip;American;5
92;27;FinishTrip;0;English;4
93;27;StartTrip;Russian;1;3
94;27;StartTrip;English;4;2
95;27;StartTrip;American;5;3
96;28;FinishTrip;English;2
97;28;FinishTrip;0;German;5
98;28;StartTrip;English;2;1
99;28;StartTrip;German;5;4
100;31;FinishTrip;French;6
101;31;FinishTrip;0;American;3
102;31;StartTrip;French;6;1
103;31;StartTrip;American;3;5
104;32;FinishTrip;German;4
105;32;StartTrip;German;4;1
106;33;FinishTrip;American;5
107;33;FinishTrip;0;English;1
108;33;StartTrip;American;5;2
109;33;StartTrip;English;1;2
110;34;FinishTrip;0;German;1
111;34;FinishTrip;0;American;2
112;34;StartTrip;German;1;4
113;34;StartTrip;American;2;5
114;35;FinishTrip;0;Russian;3
115;35;FinishTrip;0;French;1
116;35;StartTrip;Russian;3;1
117;35;StartTrip;French;1;6
118;36;FinishTrip;American;5
119;36;FinishTrip;French;6
120;36;FinishTrip;German;4
121;36;StartTrip;American;5;6
122;36;StartTrip;German;4;3
123;36;StartTrip;French;6;1
124;39;FinishTrip;English;2
125;39;FinishTrip;0;German;3
126;39;StartTrip;English;2;1
127;39;StartTrip;German;3;4
128;40;FinishTrip;0;French;1
129;40;StartTrip;French;1;6
130;41;FinishTrip;1;French;6
131;41;FinishTrip;American;6
132;41;changeHouse;2;French;American;5;6
133;41;StartTrip;French;6;5
134;41;StartTrip;American;6;1
135;44;FinishTrip;German;4
136;44;FinishTrip;French;5
137;44;FinishTrip;0;English;1
138;44;StartTrip;German;4;6
139;44;StartTrip;English;1;2
140;44;StartTrip;French;5;6
141;45;FinishTrip;0;American;1
142;45;StartTrip;American;1;6
143;46;FinishTrip;American;6
144;46;StartTrip;American;6;1
145;47;FinishTrip;0;German;6
146;47;StartTrip;German;6;4
147;48;FinishTrip;German;4
148;48;StartTrip;German;4;6
149;49;FinishTrip;0;French;6
150;49;StartTrip;French;6;5
151;50;FinishTrip;English;2
152;50;FinishTrip;0;American;1
153;50;StartTrip;English;2;5
154;50;StartTrip;American;1;6
155;51;FinishTrip;American;6
156;51;FinishTrip;1;German;6
157;51;StartTrip;American;6;4
158;51;StartTrip;German;6;4
159;52;FinishTrip;1;French;5
160;52;FinishTrip;German;4
161;52;FinishTrip;English;5
162;52;FinishTrip;1;American;4
163;52;changeHouse;2;English;French;5;2
164;52;StartTrip;French;5;2
165;52;StartTrip;American;4;6
166;52;StartTrip;German;4;2
167;52;StartTrip;English;5;4
168;53;FinishTrip;French;2
169;53;FinishTrip;1;German;2
170;53;StartTrip;French;2;1
171;53;StartTrip;German;2;4
172;54;FinishTrip;German;4
173;54;StartTrip;German;4;5
174;55;FinishTrip;American;6
175;55;StartTrip;American;6;1
176;56;FinishTrip;0;English;4
177;56;StartTrip;English;4;5
178;58;FinishTrip;0;French;1
179;58;StartTrip;French;1;2
180;59;FinishTrip;0;American;1
181;59;StartTrip;American;1;6
182;60;FinishTrip;American;6
183;60;FinishTrip;0;German;5
184;60;StartTrip;American;6;2
185;60;StartTrip;German;5;4
186;62;FinishTrip;English;5
187;62;StartTrip;English;5;1
188;64;FinishTrip;German;4
189;64;FinishTrip;French;2
190;64;StartTrip;German;4;2
191;64;StartTrip;French;2;5
192;65;FinishTrip;0;American;2
193;65;FinishTrip;0;German;2
194;65;StartTrip;American;2;6
195;65;StartTrip;German;2;4
196;66;FinishTrip;German;4
197;66;FinishTrip;0;English;1
198;66;FinishTrip;0;French;5
199;66;StartTrip;German;4;5
200;66;StartTrip;French;5;2
201;66;StartTrip;English;1;5
202;67;FinishTrip;French;2
203;67;FinishTrip;0;Chinese;1
204;67;StartTrip;French;2;6
205;67;StartTrip;Chinese;1;3
206;69;FinishTrip;English;5
207;69;StartTrip;English;5;2
208;70;FinishTrip;0;English;2
209;70;StartTrip;English;2;5
210;72;FinishTrip;English;5
211;72;FinishTrip;1;German;5
212;72;StartTrip;English;5;4
213;72;StartTrip;German;5;4
214;75;FinishTrip;Chinese;3
215;75;FinishTrip;American;6
216;75;StartTrip;Chinese;3;4
217;75;StartTrip;American;6;2
218;76;FinishTrip;German;4
219;76;FinishTrip;1;English;4
220;76;StartTrip;German;4;1
221;76;StartTrip;English;4;5
222;77;FinishTrip;0;French;6
223;77;StartTrip;French;6;2
224;78;FinishTrip;0;German;1
225;78;StartTrip;German;1;4
226;80;FinishTrip;German;4
227;80;FinishTrip;0;American;2
228;80;FinishTrip;1;Chinese;4
229;80;StartTrip;German;4;1
230;80;StartTrip;Chinese;4;3
231;80;StartTrip;American;2;6
232;82;FinishTrip;English;5
233;82;FinishTrip;French;2
234;82;FinishTrip;0;German;1
235;82;StartTrip;English;5;4
236;82;StartTrip;German;1;4
237;82;StartTrip;French;2;6
238;83;FinishTrip;Chinese;3
239;83;StartTrip;Chinese;3;5
240;84;FinishTrip;German;4
241;84;StartTrip;German;4;5
242;85;FinishTrip;0;Chinese;5
243;85;StartTrip;Chinese;5;3
244;86;FinishTrip;0;English;4
245;86;StartTrip;English;4;5
