agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.997183
1;0.2;0.992522
1;0.3;0.987416
1;0.5;0.973007
2;0.0;1.000000
2;0.1;0.997062
2;0.2;0.993702
2;0.3;0.989850
2;0.5;0.974613
3;0.0;1.000000
3;0.1;0.997366
3;0.2;0.993261
3;0.3;0.987497
3;0.5;0.972621
4;0.0;1.000000
4;0.1;0.998899
4;0.2;0.994093
4;0.3;0.989978
4;0.5;0.979087
5;0.0;1.000000
5;0.1;0.995274
5;0.2;0.990987
5;0.3;0.982986
5;0.5;0.968019
6;0.0;1.000000
6;0.1;0.996744
6;0.2;0.992753
6;0.3;0.986815
6;0.5;0.971377
