agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.997331
1;0.2;0.993214
1;0.3;0.989051
1;0.5;0.972479
2;0.0;1.000000
2;0.1;0.997224
2;0.2;0.995362
2;0.3;0.992518
2;0.5;0.983339
3;0.0;1.000000
3;0.1;0.997474
3;0.2;0.992629
3;0.3;0.991148
3;0.5;0.980312
4;0.0;1.000000
4;0.1;0.999061
4;0.2;0.997353
4;0.3;0.996297
4;0.5;0.990416
5;0.0;1.000000
5;0.1;0.998183
5;0.2;0.995966
5;0.3;0.992703
5;0.5;0.982011
6;0.0;1.000000
6;0.1;0.997794
6;0.2;0.994093
6;0.3;0.991477
6;0.5;0.983113
