1;0;StartTrip;Russian;1;3
2;0;StartTrip;Chinese;3;1
3;0;StartTrip;American;6;1
4;0;StartTrip;French;5;6
5;0;StartTrip;English;2;1
6;0;StartTrip;German;4;6
7;3;FinishTrip;0;German;6
8;3;StartTrip;German;6;4
9;4;FinishTrip;German;4
10;4;FinishTrip;0;American;1
11;4;StartTrip;German;4;1
12;4;StartTrip;American;1;6
13;5;FinishTrip;American;6
14;5;FinishTrip;1;French;6
15;5;FinishTrip;0;English;1
16;5;StartTrip;American;6;4
17;5;StartTrip;English;1;2
18;5;StartTrip;French;6;5
19;6;FinishTrip;0;German;1
20;6;FinishTrip;0;American;4
21;6;StartTrip;German;1;4
22;6;StartTrip;American;4;6
23;8;FinishTrip;French;5
24;8;FinishTrip;German;4
25;8;FinishTrip;0;Russian;3
26;8;StartTrip;French;5;1
27;8;StartTrip;Russian;3;1
28;8;StartTrip;German;4;6
29;9;FinishTrip;American;6
30;9;StartTrip;American;6;5
31;11;FinishTrip;English;2
32;11;FinishTrip;0;German;6
33;11;StartTrip;English;2;4
34;11;StartTrip;German;6;4
35;12;FinishTrip;1;German;4
36;12;FinishTrip;0;American;5
37;12;FinishTrip;0;French;1
38;12;FinishTrip;English;4
39;12;changeHouse;2;English;German;4;2
40;12;StartTrip;German;4;2
41;12;StartTrip;English;4;2
42;12;StartTrip;American;5;6
43;12;StartTrip;French;1;5
44;13;FinishTrip;1;German;2
45;13;FinishTrip;English;2
46;13;changeHouse;2;English;German;2;4
47;13;StartTrip;German;2;4
48;13;StartTrip;English;2;5
49;14;FinishTrip;German;4
50;14;StartTrip;German;4;6
51;15;FinishTrip;French;5
52;15;FinishTrip;1;English;5
53;15;StartTrip;French;5;2
54;15;StartTrip;English;5;2
55;16;FinishTrip;English;2
56;16;FinishTrip;1;French;2
57;16;StartTrip;English;2;3
58;16;StartTrip;French;2;5
59;17;FinishTrip;American;6
60;17;FinishTrip;1;German;6
61;17;StartTrip;American;6;5
62;17;StartTrip;German;6;4
63;18;FinishTrip;French;5
64;18;FinishTrip;German;4
65;18;StartTrip;French;5;3
66;18;StartTrip;German;4;6
67;20;FinishTrip;0;English;3
68;20;FinishTrip;0;American;5
69;20;StartTrip;English;3;2
70;20;StartTrip;American;5;6
71;21;FinishTrip;0;German;6
72;21;StartTrip;German;6;4
73;22;FinishTrip;German;4
74;22;FinishTrip;0;French;3
75;22;StartTrip;German;4;1
76;22;StartTrip;French;3;5
77;23;FinishTrip;English;2
78;23;StartTrip;English;2;5
79;24;FinishTrip;French;5
80;24;FinishTrip;0;German;1
81;24;StartTrip;French;5;3
82;24;StartTrip;German;1;4
83;25;FinishTrip;American;6
84;25;FinishTrip;0;English;5
85;25;StartTrip;American;6;2
86;25;StartTrip;English;5;2
87;26;FinishTrip;German;4
88;26;FinishTrip;English;2
89;26;StartTrip;German;4;6
90;26;StartTrip;English;2;3
91;28;FinishTrip;0;French;3
92;28;StartTrip;French;3;5
93;29;FinishTrip;0;German;6
94;29;StartTrip;German;6;4
95;30;FinishTrip;French;5
96;30;FinishTrip;German;4
97;30;FinishTrip;0;English;3
98;30;FinishTrip;0;American;2
99;30;StartTrip;French;5;3
100;30;StartTrip;American;2;6
101;30;StartTrip;German;4;1
102;30;StartTrip;English;3;2
103;32;FinishTrip;0;German;1
104;32;StartTrip;German;1;4
105;33;FinishTrip;English;2
106;33;StartTrip;English;2;1
107;34;FinishTrip;German;4
108;34;FinishTrip;0;French;3
109;34;StartTrip;German;4;6
110;34;StartTrip;French;3;5
111;36;FinishTrip;French;5
112;36;StartTrip;French;5;3
113;37;FinishTrip;0;German;6
114;37;StartTrip;German;6;4
115;38;FinishTrip;German;4
116;38;FinishTrip;0;English;1
117;38;StartTrip;German;4;1
118;38;StartTrip;English;1;2
119;40;FinishTrip;American;6
120;40;FinishTrip;0;French;3
121;40;FinishTrip;0;German;1
122;40;StartTrip;American;6;1
123;40;StartTrip;German;1;4
124;40;StartTrip;French;3;5
125;42;FinishTrip;German;4
126;42;FinishTrip;French;5
127;42;StartTrip;German;4;6
128;42;StartTrip;French;5;1
129;44;FinishTrip;English;2
130;44;FinishTrip;0;American;1
131;44;StartTrip;English;2;5
132;44;StartTrip;American;1;6
133;45;FinishTrip;American;6
134;45;FinishTrip;1;German;6
135;45;StartTrip;American;6;4
136;45;StartTrip;German;6;4
137;46;FinishTrip;German;4
138;46;FinishTrip;0;French;1
139;46;FinishTrip;0;English;5
140;46;FinishTrip;1;American;4
141;46;StartTrip;German;4;1
142;46;StartTrip;American;4;6
143;46;StartTrip;French;1;5
144;46;StartTrip;English;5;2
145;47;FinishTrip;English;2
146;47;StartTrip;English;2;5
147;48;FinishTrip;0;German;1
148;48;StartTrip;German;1;4
149;49;FinishTrip;American;6
150;49;FinishTrip;French;5
151;49;FinishTrip;1;English;5
152;49;StartTrip;American;6;5
153;49;StartTrip;English;5;2
154;49;StartTrip;French;5;3
155;50;FinishTrip;German;4
156;50;FinishTrip;English;2
157;50;StartTrip;German;4;6
158;50;StartTrip;English;2;5
159;52;FinishTrip;0;Chinese;1
160;52;FinishTrip;0;English;5
161;52;FinishTrip;0;American;5
162;52;StartTrip;Chinese;1;3
163;52;StartTrip;American;5;6
164;52;StartTrip;English;5;2
165;53;FinishTrip;English;2
166;53;FinishTrip;0;German;6
167;53;FinishTrip;0;French;3
168;53;StartTrip;English;2;4
169;53;StartTrip;French;3;5
170;53;StartTrip;German;6;4
171;54;FinishTrip;German;4
172;54;FinishTrip;1;English;4
173;54;StartTrip;German;4;1
174;54;StartTrip;English;4;2
175;55;FinishTrip;French;5
176;55;FinishTrip;English;2
177;55;StartTrip;French;5;6
178;55;StartTrip;English;2;1
179;56;FinishTrip;0;German;1
180;56;StartTrip;German;1;4
181;57;FinishTrip;American;6
182;57;StartTrip;American;6;3
183;58;FinishTrip;German;4
184;58;StartTrip;German;4;1
185;59;FinishTrip;0;American;3
186;59;StartTrip;American;3;6
187;60;FinishTrip;1;Russian;1
188;60;FinishTrip;Chinese;3
189;60;FinishTrip;German;1
190;60;FinishTrip;0;French;6
191;60;FinishTrip;1;English;1
192;60;changeHouse;2;Russian;German;4;1
193;60;changeHouse;2;Russian;English;2;4
194;60;StartTrip;Russian;1;2
195;60;StartTrip;Chinese;3;1
196;60;StartTrip;English;1;4
