agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.998439
1;0.2;0.992637
1;0.3;0.986455
1;0.5;0.965395
2;0.0;1.000000
2;0.1;0.997750
2;0.2;0.995874
2;0.3;0.990770
2;0.5;0.979726
3;0.0;1.000000
3;0.1;0.998950
3;0.2;0.993216
3;0.3;0.989848
3;0.5;0.975712
4;0.0;1.000000
4;0.1;0.998508
4;0.2;0.996694
4;0.3;0.993903
4;0.5;0.985445
5;0.0;1.000000
5;0.1;0.998692
5;0.2;0.997109
5;0.3;0.995328
5;0.5;0.989612
6;0.0;1.000000
6;0.1;0.998673
6;0.2;0.996899
6;0.3;0.994122
6;0.5;0.986789
