agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.996593
1;0.2;0.992733
1;0.3;0.987170
1;0.5;0.965856
2;0.0;1.000000
2;0.1;0.996557
2;0.2;0.987762
2;0.3;0.982144
2;0.5;0.969521
3;0.0;1.000000
3;0.1;0.996092
3;0.2;0.993253
3;0.3;0.987421
3;0.5;0.970148
4;0.0;1.000000
4;0.1;0.997616
4;0.2;0.993760
4;0.3;0.990945
4;0.5;0.978922
5;0.0;1.000000
5;0.1;0.995676
5;0.2;0.990947
5;0.3;0.985148
5;0.5;0.963336
6;0.0;1.000000
6;0.1;0.996811
6;0.2;0.990687
6;0.3;0.984974
6;0.5;0.971660
