agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.999144
1;0.2;0.997454
1;0.3;0.995548
1;0.5;0.990726
2;0.0;1.000000
2;0.1;0.999362
2;0.2;0.999335
2;0.3;0.997200
2;0.5;0.993103
3;0.0;1.000000
3;0.1;0.999548
3;0.2;0.995931
3;0.3;0.994567
3;0.5;0.987108
4;0.0;1.000000
4;0.1;0.998988
4;0.2;0.998473
4;0.3;0.997494
4;0.5;0.993411
5;0.0;1.000000
5;0.1;0.999290
5;0.2;0.998408
5;0.3;0.997574
5;0.5;0.992224
6;0.0;1.000000
6;0.1;0.999582
6;0.2;0.999261
6;0.3;0.998720
6;0.5;0.995350
