agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.998965
1;0.2;0.997283
1;0.3;0.995340
1;0.5;0.989606
2;0.0;1.000000
2;0.1;0.998490
2;0.2;0.996535
2;0.3;0.994512
2;0.5;0.985644
3;0.0;1.000000
3;0.1;0.999548
3;0.2;0.995931
3;0.3;0.994567
3;0.5;0.987108
4;0.0;1.000000
4;0.1;0.998974
4;0.2;0.998400
4;0.3;0.997133
4;0.5;0.992666
5;0.0;1.000000
5;0.1;0.999263
5;0.2;0.998371
5;0.3;0.997437
5;0.5;0.991879
6;0.0;1.000000
6;0.1;0.999561
6;0.2;0.999265
6;0.3;0.998728
6;0.5;0.995093
