agent_id;drop_rate;robustness_ratio
1;0.0;1.000000
1;0.1;0.996074
1;0.2;0.989918
1;0.3;0.982229
1;0.5;0.957421
2;0.0;1.000000
2;0.1;0.993922
2;0.2;0.992336
2;0.3;0.986558
2;0.5;0.959079
3;0.0;1.000000
3;0.1;0.996446
3;0.2;0.991851
3;0.3;0.986654
3;0.5;0.971352
4;0.0;1.000000
4;0.1;0.997343
4;0.2;0.993895
4;0.3;0.989779
4;0.5;0.977296
5;0.0;1.000000
5;0.1;0.996723
5;0.2;0.993178
5;0.3;0.987762
5;0.5;0.969637
6;0.0;1.000000
6;0.1;0.996710
6;0.2;0.993839
6;0.3;0.989394
6;0.5;0.972655
