1;0;StartTrip;Russian;1;6
2;0;StartTrip;Chinese;3;4
3;0;StartTrip;American;6;5
4;0;StartTrip;French;5;2
5;0;StartTrip;English;2;5
6;0;StartTrip;German;4;1
7;1;FinishTrip;0;Russian;6
8;1;FinishTrip;0;French;2
9;1;StartTrip;Russian;6;1
10;1;StartTrip;French;2;5
11;2;FinishTrip;0;German;1
12;2;FinishTrip;0;English;5
13;2;StartTrip;German;1;4
14;2;StartTrip;English;5;2
15;3;FinishTrip;English;2
16;3;FinishTrip;French;5
17;3;FinishTrip;1;American;5
18;3;StartTrip;English;2;1
19;3;StartTrip;American;5;6
20;3;StartTrip;French;5;6
21;4;FinishTrip;German;4
22;4;StartTrip;German;4;6
23;5;FinishTrip;Russian;1
24;5;FinishTrip;0;Chinese;4
25;5;StartTrip;Russian;1;4
26;5;StartTrip;Chinese;4;3
27;7;FinishTrip;0;German;6
28;7;FinishTrip;0;Russian;4
29;7;StartTrip;German;6;4
30;7;StartTrip;Russian;4;1
31;8;FinishTrip;Chinese;3
32;8;FinishTrip;1;American;6
33;8;FinishTrip;German;4
34;8;FinishTrip;0;English;1
35;8;FinishTrip;French;6
36;8;changeHouse;2;French;American;6;5
37;8;StartTrip;Chinese;3;1
38;8;StartTrip;American;6;5
39;8;StartTrip;French;6;5
40;8;StartTrip;English;1;2
41;8;StartTrip;German;4;1
42;9;FinishTrip;Russian;1
43;9;StartTrip;Russian;1;5
44;10;FinishTrip;0;German;1
45;10;StartTrip;German;1;4
46;11;FinishTrip;1;American;5
47;11;FinishTrip;French;5
48;11;changeHouse;2;French;American;5;6
49;11;StartTrip;American;5;6
50;11;StartTrip;French;5;6
51;12;FinishTrip;German;4
52;12;FinishTrip;0;Russian;5
53;12;StartTrip;German;4;6
54;12;StartTrip;Russian;5;1
55;14;FinishTrip;English;2
56;14;StartTrip;English;2;4
57;15;FinishTrip;0;German;6
58;15;FinishTrip;0;English;4
59;15;StartTrip;German;6;4
60;15;StartTrip;English;4;2
61;16;FinishTrip;Russian;1
62;16;FinishTrip;1;American;6
63;16;FinishTrip;English;2
64;16;FinishTrip;German;4
65;16;FinishTrip;French;6
66;16;changeHouse;2;French;American;6;5
67;16;StartTrip;Russian;1;2
68;16;StartTrip;American;6;5
69;16;StartTrip;French;6;4
70;16;StartTrip;German;4;1
71;16;StartTrip;English;2;4
72;17;FinishTrip;0;French;4
73;17;FinishTrip;0;English;4
74;17;StartTrip;French;4;6
75;17;StartTrip;English;4;2
76;18;FinishTrip;English;2
77;18;FinishTrip;0;German;1
78;18;StartTrip;English;2;3
79;18;StartTrip;German;1;4
80;19;FinishTrip;American;5
81;19;StartTrip;American;5;2
82;20;FinishTrip;German;4
83;20;FinishTrip;French;6
84;20;FinishTrip;0;American;2
85;20;StartTrip;German;4;6
86;20;StartTrip;American;2;5
87;20;StartTrip;French;6;1
88;22;FinishTrip;American;5
89;22;FinishTrip;0;English;3
90;22;FinishTrip;0;Russian;2
91;22;StartTrip;American;5;4
92;22;StartTrip;Russian;2;1
93;22;StartTrip;English;3;2
94;23;FinishTrip;0;German;6
95;23;StartTrip;German;6;4
96;24;FinishTrip;German;4
97;24;FinishTrip;0;French;1
98;24;StartTrip;German;4;6
99;24;StartTrip;French;1;6
100;25;FinishTrip;English;2
101;25;FinishTrip;French;6
102;25;StartTrip;English;2;5
103;25;StartTrip;French;6;5
104;26;FinishTrip;0;American;4
105;26;StartTrip;American;4;5
106;27;FinishTrip;Russian;1
107;27;FinishTrip;0;German;6
108;27;FinishTrip;0;English;5
109;27;StartTrip;Russian;1;6
110;27;StartTrip;English;5;2
111;27;StartTrip;German;6;4
112;28;FinishTrip;German;4
113;28;FinishTrip;English;2
114;28;FinishTrip;0;French;5
115;28;FinishTrip;0;Russian;6
116;28;StartTrip;German;4;6
117;28;StartTrip;Russian;6;1
118;28;StartTrip;English;2;3
119;28;StartTrip;French;5;6
120;31;FinishTrip;0;German;6
121;31;StartTrip;German;6;4
122;32;FinishTrip;American;5
123;32;FinishTrip;German;4
124;32;FinishTrip;Russian;1
125;32;FinishTrip;0;English;3
126;32;StartTrip;American;5;4
127;32;StartTrip;English;3;2
128;32;StartTrip;German;4;6
129;32;StartTrip;Russian;1;5
130;33;FinishTrip;French;6
131;33;StartTrip;French;6;5
132;35;FinishTrip;English;2
133;35;FinishTrip;0;Russian;5
134;35;FinishTrip;0;German;6
135;35;StartTrip;English;2;5
136;35;StartTrip;German;6;4
137;35;StartTrip;Russian;5;1
138;36;FinishTrip;1;German;4
139;36;FinishTrip;0;French;5
140;36;FinishTrip;American;4
141;36;changeHouse;2;German;American;5;4
142;36;StartTrip;German;4;5
143;36;StartTrip;American;4;2
